,image,true label,predicted label,confidence score,true confidence score,correct
82,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2000.JPEG,English springer,English springer,0.8961424827575684,0.8961424827575684,y
83,/home/yi/Downloads/imagenette2/val/English springer/n02102040_201.JPEG,English springer,English springer,0.8823583126068115,0.8823583126068115,y
84,/home/yi/Downloads/imagenette2/val/English springer/n02102040_202.JPEG,English springer,English springer,0.7729928493499756,0.7729928493499756,y
85,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2021.JPEG,English springer,English springer,0.9679829478263855,0.9679829478263855,y
86,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2032.JPEG,English springer,English springer,0.7304909825325012,0.7304909825325012,y
87,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2051.JPEG,English springer,English springer,0.3938629925251007,0.3938629925251007,y
88,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2082.JPEG,English springer,Border collie,0.3963322043418884,0.014948450960218906,n
89,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2102.JPEG,English springer,English springer,0.9955724477767944,0.9955724477767944,y
90,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2110.JPEG,English springer,English springer,0.9844335317611694,0.9844335317611694,y
91,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2111.JPEG,English springer,English springer,0.8193137049674988,0.8193137049674988,y
92,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2112.JPEG,English springer,English springer,0.8700100183486938,0.8700100183486938,y
93,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2122.JPEG,English springer,English springer,0.9271020889282227,0.9271020889282227,y
94,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2142.JPEG,English springer,English springer,0.9314632415771484,0.9314632415771484,y
95,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2280.JPEG,English springer,English springer,0.8764451146125793,0.8764451146125793,y
96,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2302.JPEG,English springer,Cardigan,0.30452966690063477,0.24739819765090942,n
97,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2312.JPEG,English springer,English springer,0.9736538529396057,0.9736538529396057,y
98,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2321.JPEG,English springer,English springer,0.9806925654411316,0.9806925654411316,y
99,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2340.JPEG,English springer,English springer,0.7768560647964478,0.7768560647964478,y
100,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2391.JPEG,English springer,English springer,0.9817278385162354,0.9817278385162354,y
101,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2462.JPEG,English springer,English springer,0.4655127227306366,0.4655127227306366,y
102,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2470.JPEG,English springer,English springer,0.9117079973220825,0.9117079973220825,y
103,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2480.JPEG,English springer,English springer,0.9509177207946777,0.9509177207946777,y
104,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2481.JPEG,English springer,English springer,0.746573269367218,0.746573269367218,y
105,/home/yi/Downloads/imagenette2/val/English springer/n02102040_251.JPEG,English springer,English springer,0.9793339371681213,0.9793339371681213,y
106,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2530.JPEG,English springer,English springer,0.989424467086792,0.989424467086792,y
107,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2572.JPEG,English springer,English springer,0.4176069498062134,0.4176069498062134,y
108,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2641.JPEG,English springer,English springer,0.971933901309967,0.971933901309967,y
109,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2652.JPEG,English springer,English springer,0.9959815740585327,0.9959815740585327,y
110,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2700.JPEG,English springer,English springer,0.5257419943809509,0.5257419943809509,y
111,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2702.JPEG,English springer,English springer,0.7715112566947937,0.7715112566947937,y
112,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2730.JPEG,English springer,English springer,0.9744784832000732,0.9744784832000732,y
113,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2750.JPEG,English springer,cocker spaniel,0.609809160232544,0.03349056839942932,n
114,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2762.JPEG,English springer,English setter,0.3736027479171753,0.2797906994819641,n
115,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2790.JPEG,English springer,English springer,0.9805284142494202,0.9805284142494202,y
116,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2792.JPEG,English springer,English springer,0.9392828941345215,0.9392828941345215,y
117,/home/yi/Downloads/imagenette2/val/English springer/n02102040_281.JPEG,English springer,English springer,0.8408804535865784,0.8408804535865784,y
118,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2830.JPEG,English springer,English springer,0.5040105581283569,0.5040105581283569,y
119,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2842.JPEG,English springer,English springer,0.9213476777076721,0.9213476777076721,y
120,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2852.JPEG,English springer,English springer,0.9558887481689453,0.9558887481689453,y
121,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2890.JPEG,English springer,English springer,0.8865141272544861,0.8865141272544861,y
122,/home/yi/Downloads/imagenette2/val/English springer/n02102040_290.JPEG,English springer,English springer,0.9290224313735962,0.9290224313735962,y
123,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2920.JPEG,English springer,English springer,0.9437505602836609,0.9437505602836609,y
124,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2930.JPEG,English springer,Eskimo dog,0.20082926750183105,0.02870447374880314,n
125,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2941.JPEG,English springer,English springer,0.7539194226264954,0.7539194226264954,y
126,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2950.JPEG,English springer,English springer,0.9832805395126343,0.9832805395126343,y
127,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2951.JPEG,English springer,English springer,0.7993701696395874,0.7993701696395874,y
128,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2961.JPEG,English springer,English springer,0.9610756039619446,0.9610756039619446,y
129,/home/yi/Downloads/imagenette2/val/English springer/n02102040_2991.JPEG,English springer,English setter,0.7114715576171875,0.1553335189819336,n
130,/home/yi/Downloads/imagenette2/val/English springer/n02102040_30.JPEG,English springer,English springer,0.7479202747344971,0.7479202747344971,y
131,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3012.JPEG,English springer,English springer,0.9725090265274048,0.9725090265274048,y
132,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3022.JPEG,English springer,English springer,0.9949413537979126,0.9949413537979126,y
133,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3030.JPEG,English springer,English springer,0.9583450555801392,0.9583450555801392,y
134,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3052.JPEG,English springer,English springer,0.9853702783584595,0.9853702783584595,y
135,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3061.JPEG,English springer,English springer,0.8138167262077332,0.8138167262077332,y
136,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3062.JPEG,English springer,English springer,0.9212414622306824,0.9212414622306824,y
137,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3091.JPEG,English springer,English springer,0.9886349439620972,0.9886349439620972,y
138,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3112.JPEG,English springer,English springer,0.943378746509552,0.943378746509552,y
139,/home/yi/Downloads/imagenette2/val/English springer/n02102040_312.JPEG,English springer,English springer,0.9846670627593994,0.9846670627593994,y
140,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3141.JPEG,English springer,English springer,0.9480880498886108,0.9480880498886108,y
141,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3160.JPEG,English springer,English springer,0.8038676977157593,0.8038676977157593,y
142,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3161.JPEG,English springer,English springer,0.9457358717918396,0.9457358717918396,y
143,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3162.JPEG,English springer,English springer,0.969354510307312,0.969354510307312,y
144,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3180.JPEG,English springer,English springer,0.9381015300750732,0.9381015300750732,y
145,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3190.JPEG,English springer,English springer,0.7756489515304565,0.7756489515304565,y
146,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3201.JPEG,English springer,English springer,0.985323965549469,0.985323965549469,y
147,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3212.JPEG,English springer,English springer,0.7601372599601746,0.7601372599601746,y
148,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3221.JPEG,English springer,English springer,0.9994988441467285,0.9994988441467285,y
149,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3260.JPEG,English springer,English springer,0.6664873957633972,0.6664873957633972,y
150,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3290.JPEG,English springer,English springer,0.6567859053611755,0.6567859053611755,y
151,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3300.JPEG,English springer,English springer,0.9635596871376038,0.9635596871376038,y
152,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3311.JPEG,English springer,English springer,0.7461872100830078,0.7461872100830078,y
153,/home/yi/Downloads/imagenette2/val/English springer/n02102040_332.JPEG,English springer,English springer,0.9904110431671143,0.9904110431671143,y
154,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3371.JPEG,English springer,English springer,0.8353179097175598,0.8353179097175598,y
155,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3372.JPEG,English springer,English springer,0.9808915257453918,0.9808915257453918,y
156,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3381.JPEG,English springer,English springer,0.30116572976112366,0.30116572976112366,y
157,/home/yi/Downloads/imagenette2/val/English springer/n02102040_341.JPEG,English springer,English springer,0.7303846478462219,0.7303846478462219,y
158,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3420.JPEG,English springer,English springer,0.977880597114563,0.977880597114563,y
159,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3450.JPEG,English springer,English springer,0.7313223481178284,0.7313223481178284,y
160,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3452.JPEG,English springer,Welsh springer spaniel,0.6919645667076111,0.30166277289390564,n
161,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3462.JPEG,English springer,English springer,0.9418279528617859,0.9418279528617859,y
162,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3472.JPEG,English springer,English springer,0.6877515912055969,0.6877515912055969,y
163,/home/yi/Downloads/imagenette2/val/English springer/n02102040_350.JPEG,English springer,English springer,0.9641374349594116,0.9641374349594116,y
164,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3502.JPEG,English springer,English springer,0.9938212037086487,0.9938212037086487,y
165,/home/yi/Downloads/imagenette2/val/English springer/n02102040_352.JPEG,English springer,English springer,0.9704577922821045,0.9704577922821045,y
166,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3530.JPEG,English springer,English springer,0.6730321645736694,0.6730321645736694,y
167,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3532.JPEG,English springer,English springer,0.8798773288726807,0.8798773288726807,y
168,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3562.JPEG,English springer,English springer,0.9725673198699951,0.9725673198699951,y
169,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3582.JPEG,English springer,English springer,0.9844865202903748,0.9844865202903748,y
170,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3601.JPEG,English springer,Siamese cat,0.12575054168701172,0.1196758896112442,n
171,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3610.JPEG,English springer,English springer,0.9106429815292358,0.9106429815292358,y
172,/home/yi/Downloads/imagenette2/val/English springer/n02102040_362.JPEG,English springer,English springer,0.9437152147293091,0.9437152147293091,y
173,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3621.JPEG,English springer,English springer,0.9628044366836548,0.9628044366836548,y
174,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3640.JPEG,English springer,English springer,0.671034574508667,0.671034574508667,y
175,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3660.JPEG,English springer,English springer,0.9969043135643005,0.9969043135643005,y
176,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3681.JPEG,English springer,English springer,0.9800387024879456,0.9800387024879456,y
177,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3691.JPEG,English springer,English springer,0.8777183294296265,0.8777183294296265,y
178,/home/yi/Downloads/imagenette2/val/English springer/n02102040_371.JPEG,English springer,English springer,0.9224348664283752,0.9224348664283752,y
179,/home/yi/Downloads/imagenette2/val/English springer/n02102040_372.JPEG,English springer,English springer,0.9602453112602234,0.9602453112602234,y
180,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3792.JPEG,English springer,English springer,0.8356484174728394,0.8356484174728394,y
181,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3891.JPEG,English springer,English springer,0.9602386355400085,0.9602386355400085,y
182,/home/yi/Downloads/imagenette2/val/English springer/n02102040_390.JPEG,English springer,English springer,0.9707599878311157,0.9707599878311157,y
183,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3931.JPEG,English springer,English springer,0.782784104347229,0.782784104347229,y
184,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3941.JPEG,English springer,English springer,0.4626772105693817,0.4626772105693817,y
185,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3950.JPEG,English springer,English springer,0.9978011250495911,0.9978011250495911,y
186,/home/yi/Downloads/imagenette2/val/English springer/n02102040_3960.JPEG,English springer,English springer,0.9821995496749878,0.9821995496749878,y
187,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4020.JPEG,English springer,English springer,0.9326820969581604,0.9326820969581604,y
188,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4070.JPEG,English springer,English springer,0.9274121522903442,0.9274121522903442,y
189,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4090.JPEG,English springer,wild boar,0.277275413274765,0.006098851561546326,n
190,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4111.JPEG,English springer,English springer,0.973579466342926,0.973579466342926,y
191,/home/yi/Downloads/imagenette2/val/English springer/n02102040_421.JPEG,English springer,English springer,0.9227421283721924,0.9227421283721924,y
192,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4241.JPEG,English springer,English springer,0.9957537651062012,0.9957537651062012,y
193,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4250.JPEG,English springer,English springer,0.9874356985092163,0.9874356985092163,y
194,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4262.JPEG,English springer,English springer,0.9278122782707214,0.9278122782707214,y
195,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4272.JPEG,English springer,English springer,0.7520970702171326,0.7520970702171326,y
196,/home/yi/Downloads/imagenette2/val/English springer/n02102040_430.JPEG,English springer,English springer,0.8886620402336121,0.8886620402336121,y
197,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4320.JPEG,English springer,English springer,0.9896937012672424,0.9896937012672424,y
198,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4342.JPEG,English springer,cocker spaniel,0.4556174874305725,0.3448058068752289,n
199,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4350.JPEG,English springer,English springer,0.29510918259620667,0.29510918259620667,y
200,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4352.JPEG,English springer,English springer,0.964819073677063,0.964819073677063,y
201,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4392.JPEG,English springer,Blenheim spaniel,0.617563009262085,0.04820769280195236,n
202,/home/yi/Downloads/imagenette2/val/English springer/n02102040_440.JPEG,English springer,English springer,0.9492762684822083,0.9492762684822083,y
203,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4410.JPEG,English springer,English springer,0.9409924745559692,0.9409924745559692,y
204,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4411.JPEG,English springer,English springer,0.6899022459983826,0.6899022459983826,y
205,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4440.JPEG,English springer,English springer,0.6077960133552551,0.6077960133552551,y
206,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4450.JPEG,English springer,English springer,0.9210734367370605,0.9210734367370605,y
207,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4481.JPEG,English springer,English springer,0.7528138160705566,0.7528138160705566,y
208,/home/yi/Downloads/imagenette2/val/English springer/n02102040_4492.JPEG,English springer,English springer,0.966650664806366,0.966650664806366,y
